,id,Genre_1,Genre_2,Genre_3
2118,tt1798188,Animation, Comedy, Drama
2119,tt0377981,Animation, Adventure, Comedy
2120,tt0810913,Comedy,None,None
2121,tt1449283,Animation, Adventure, Comedy
2122,tt1222817,Comedy, Family, Fantasy
2123,tt1650043,Comedy, Family,None
2124,tt0472181,Animation, Adventure, Comedy
2125,tt1615918,Adventure, Comedy, Family
2126,tt1067774,Adventure, Comedy, Family
2127,tt1396218,Comedy, Family, Fantasy
2128,tt0803061,Biography, Comedy, Drama
2129,tt0961097,Animation, Adventure, Comedy
2130,tt1657299,Comedy, Drama, Romance
2131,tt1430607,Animation, Adventure, Comedy
2132,tt1411704,Animation, Adventure, Comedy
2133,tt1402488,Animation, Adventure, Comedy
2134,tt1699147,Drama, Sport,None
2135,tt0844993,Animation, Adventure, Comedy
2136,tt1305591,Animation, Action, Adventure
2137,tt1564349,Drama, Family,None
2138,tt1684555,Adventure, Comedy, Family
2139,tt1604171,Comedy, Drama, Family
2140,tt1772925,Documentary,None,None
2141,tt1629443,Comedy, Drama, Family
2142,tt1440266,Documentary, Music,None
2143,tt2150139,Adventure, Drama, Family
2144,tt1547230,Comedy, Family,None
2145,tt1650453,Drama,None,None
2146,tt1567233,Documentary,None,None
2147,tt2342071,Action, Family, Fantasy
2148,tt1909270,Adventure, History,None
2149,tt1606180,Comedy, Drama, Romance
2150,tt1613062,Drama, Music,None
2151,tt1600438,Comedy, Drama, Romance
2152,tt1691453,Action, Family,None
2153,tt1753549,Documentary,None,None
2154,tt1702443,Documentary, Music,None
2155,tt1496798,Comedy, Drama, Family
2156,tt1445520,Comedy, Drama,None
2157,tt1223236,Documentary, Adventure,None
2158,tt1341340,Action, Drama, Family
2159,tt1922612,Documentary, Music,None
2160,tt1692928,Documentary, Family,None
2161,tt1821680,Animation, Action, Comedy
2162,tt1876517,Animation, Action, Adventure
2163,tt1650056,Biography, Drama, Sport
2164,tt1780862,Documentary,None,None
2165,tt1806954,Drama, Family,None
2166,tt0176694,Animation, Drama, History
2167,tt1764666,Animation, Family,None
2168,tt1605790,Action, Adventure, Family
2169,tt1762308,Comedy, Family, Romance
2170,tt1212022,Animation,None,None
2171,tt1684558,Comedy, Drama, Romance
2172,tt1891905,Animation, Adventure, Comedy
2173,tt1708537,Documentary,None,None
2174,tt2094052,Drama, Family, Mystery
2175,tt1846445,Comedy, Drama, Family
2176,tt1222816,Documentary, Family, News
2177,tt1931569,Animation, Drama,None
2178,tt1241721,Animation, Adventure, Comedy
2179,tt2073154,Animation, Adventure, Family
2180,tt0880569,Drama, Family, Musical
2181,tt1763319,Documentary, Biography, Comedy
2182,tt1841942,Comedy,None,None
2183,tt1507564,Animation, Adventure, Family
2184,tt1762248,Comedy, Romance, Sci-Fi
2185,tt1710394,Family,None,None
2186,tt1631365,Drama, Family, Romance
2187,tt1708534,Adventure, Family, Fantasy
2188,tt2073616,Comedy,None,None
2189,tt1822239,Animation, Adventure, Comedy
2190,tt1468727,Comedy, Family, Sci-Fi
2191,tt1787660,Documentary,None,None
2192,tt1618368,Drama, Family, Sport
2193,tt1381803,Animation, Adventure, Family
2194,tt2113113,Documentary, Western,None
2195,tt2141789,Animation, Adventure, Comedy
2196,tt1545319,Animation, Comedy, Family
2197,tt1711456,Animation, Comedy, Drama
2198,tt2043931,Documentary, Music,None
2199,tt2071628,Action, Adventure, Drama
2200,tt1645141,Drama, Musical,None
2201,tt1794725,Comedy, Family, Fantasy
2202,tt2070831,Animation, Family, Fantasy
2203,tt1562409,Drama,None,None
2204,tt1748062,Documentary, Musical,None
2205,tt1946275,Biography, Drama,None
2206,tt1833781,Drama,None,None
2207,tt1990352,Documentary,None,None
2208,tt1787816,Documentary,None,None
2209,tt1738366,Drama,None,None
2210,tt1623660,Western,None,None
2211,tt1735335,Documentary, Drama, History
2212,tt6830934,Documentary,None,None
2213,tt1735495,Documentary, Biography,None
2214,tt1869724,Animation,None,None
2215,tt1606652,Biography, Crime, Drama
2216,tt2080337,Animation, Family,None
2217,tt2125574,Family,None,None
2218,tt1674711,Drama, Sport,None
2219,tt1380279,Documentary,None,None
2220,tt2077866,Documentary,None,None
2221,tt1856038,Comedy, Romance,None
2222,tt1980134,Western,None,None
2223,tt1468705,Drama,None,None
2224,tt1877646,Animation, Sci-Fi,None
2225,tt2100402,Horror, Thriller,None
2226,tt1830538,Documentary,None,None
2227,tt1906507,Horror, Thriller,None
2228,tt1782479,Drama, Family, Music
2229,tt1582235,Documentary, Sport,None
2230,tt1742078,Documentary, Drama, Family
2231,tt1792584,Musical,None,None
2232,tt1634138,Documentary,None,None
2233,tt1465483,Documentary,None,None
2234,tt1762370,Comedy,None,None
2235,tt1727491,Documentary,None,None
2236,tt1852028,Documentary, Action, Adventure
2237,tt2604330,Biography,None,None
2238,tt1990278,Drama, Mystery,None
2239,tt2404653,Documentary,None,None
2240,tt1595379,Comedy,None,None
2241,tt1343738,Documentary,None,None
2242,tt2076895,Documentary, History,None
2243,tt2132412,Documentary, Action, Adventure
2244,tt1865515,Documentary, Action, Adventure
2245,tt2172887,Drama,None,None
2246,tt2339567,Documentary,None,None
2247,tt1838720,Drama,None,None
2248,tt2107843,Documentary,None,None
2249,tt1814937,Documentary, Family, History
2250,tt1846607,Animation,None,None
2251,tt2820496,Documentary,None,None
2252,tt2049541,Documentary,None,None
2253,tt1572196,Documentary, Action, Biography
2254,tt2061784,Documentary, Adventure, Drama
2255,tt3742024,Music,None,None
2256,tt1929348,Comedy,None,None
2257,tt2097994,News,None,None
2258,tt1975933,Documentary, Family, History
2259,tt2532806,Drama, Family,None
2260,tt1764164,Documentary,None,None
2261,tt2007395,Documentary,None,None
2262,tt2084073,Documentary,None,None
2263,tt1758842,Documentary, Drama,None
2264,tt1837575,Documentary,None,None
2265,tt2042451,Comedy, Music,None
2266,tt2373988,Documentary, Family,None
2267,tt2647742,Documentary,None,None
2268,tt1828131,Family, Music,None
2269,tt1757846,Family, Fantasy,None
2270,tt2133372,Documentary, Drama,None
2271,tt2190862,Thriller,None,None
2272,tt3628570,Documentary,None,None
2273,tt1807921,Comedy, Drama, Romance
2274,tt2075164,Drama,None,None
2275,tt2075301,Sci-Fi,None,None
2276,tt1754148,Documentary, Family,None
2277,tt1971348,Documentary,None,None
2278,tt1217209,Animation, Action, Adventure
2279,tt1482459,Animation, Adventure, Comedy
2280,tt1772341,Animation, Adventure, Comedy
2281,tt0454876,Adventure, Drama, Fantasy
2282,tt0837562,Animation, Adventure, Comedy
2283,tt1397514,Action, Adventure, Comedy
2284,tt0383010,Comedy, Family,None
2285,tt1667889,Animation, Adventure, Comedy
2286,tt1277953,Animation, Adventure, Comedy
2287,tt1667353,Adventure, Comedy, Drama
2288,tt1648179,Action, Comedy, Sport
2289,tt1446192,Animation, Action, Adventure
2290,tt2023453,Comedy, Family,None
2291,tt1623288,Animation, Adventure, Comedy
2292,tt1430626,Animation, Adventure, Comedy
2293,tt1142977,Animation, Comedy, Drama
2294,tt2140203,Animation, Drama, Family
2295,tt1629757,Biography, Drama, Sport
2296,tt1839654,Comedy, Drama,None
2297,tt1047540,Comedy, Family,None
2298,tt1217213,Animation, Family, Fantasy
2299,tt1462769,Comedy, Drama, Family
2300,tt0249516,Animation, Action, Adventure
2301,tt0765446,Animation, Adventure, Comedy
2302,tt1816518,Animation, Adventure, Comedy
2303,tt1430615,Biography, Drama, Romance
2304,tt2179121,Comedy, Drama,None
2305,tt2041488,Comedy, Family, Fantasy
2306,tt2125666,Documentary,None,None
2307,tt1894561,Adventure, Drama, Family
2308,tt2258858,Comedy, Drama,None
2309,tt1870529,Drama,None,None
2310,tt1663673,Comedy, Drama, Family
2311,tt1159922,Comedy, Drama, Romance
2312,tt2337981,Drama, Romance,None
2313,tt2321269,Drama, Family, Sci-Fi
2314,tt5779650,Animation, Action, Adventure
2315,tt2243621,Animation, Adventure, Family
2316,tt1792647,Fantasy,None,None
2317,tt0926170,Drama, Family,None
2318,tt1728986,Action, Comedy,None
2319,tt1172587,Animation, Adventure, Comedy
2320,tt2414212,Adventure, Family,None
2321,tt1222815,Documentary, Family,None
2322,tt1321862,Animation, Adventure, Comedy
2323,tt2350608,Documentary, Adventure, Family
2324,tt1488181,Animation, Adventure, Comedy
2325,tt2284790,Animation, Adventure, Comedy
2326,tt2333408,Drama, Family,None
2327,tt1520498,Adventure, Family, Fantasy
2328,tt1978567,Animation, Adventure, Comedy
2329,tt2071648,Comedy, Family, Fantasy
2330,tt2630526,Animation, Comedy, Family
2331,tt1736049,Documentary,None,None
2332,tt2247692,Documentary,None,None
2333,tt1531914,Drama, Family,None
2334,tt2081266,Adventure, Family,None
2335,tt2171416,Animation, Family,None
2336,tt2219514,Drama, Romance,None
2337,tt2126282,Drama, Romance,None
2338,tt2215719,Documentary, Music,None
2339,tt1946347,Animation, Adventure, Comedy
2340,tt2224307,Comedy, Drama, Family
2341,tt1614430,Drama,None,None
2342,tt2325491,Adventure, Comedy, Family
2343,tt1867086,Animation, Adventure, Family
2344,tt2034761,Adventure, Family, Fantasy
2345,tt2359137,Drama, War,None
2346,tt1706687,Documentary, History,None
2347,tt1693039,Animation, Adventure, Family
2348,tt2005153,Romance, Sport,None
2349,tt2171809,Comedy, Drama,None
2350,tt1893371,Animation, Action, Adventure
2351,tt2129928,Documentary, Sport,None
2352,tt2088832,Adventure, Comedy, Family
2353,tt2047890,Drama,None,None
2354,tt2336373,Comedy,None,None
2355,tt1800266,Documentary,None,None
2356,tt1614955,Animation, Comedy, Family
2357,tt2652756,Action, Comedy,None
2358,tt11908836,Animation, Adventure, Family
2359,tt1684225,Adventure, Comedy, Family
2360,tt2113644,Adventure, Family, Mystery
2361,tt1734589,Comedy, Romance,None
2362,tt2190193,Animation, Comedy, Family
2363,tt2322457,Animation, Comedy, Family
2364,tt1856053,Animation, Adventure, Comedy
2365,tt2342207,Comedy,None,None
2366,tt2069708,Drama,None,None
2367,tt1631783,Comedy, Drama,None
2368,tt1435990,Animation, Family, Fantasy
2369,tt5645298,Animation, Family,None
2370,tt2297031,Documentary,None,None
2371,tt2439190,Animation, Adventure,None
2372,tt1852114,Drama,None,None
2373,tt2318440,Animation, Adventure, Family
2374,tt4067574,Documentary,None,None
2375,tt1995346,Comedy,None,None
2376,tt1849740,Action, Adventure, Fantasy
2377,tt2355921,Animation, Adventure,None
2378,tt3314144,Documentary, Adventure, Drama
2379,tt1965115,Comedy, Drama, Romance
2380,tt6161982,Documentary,None,None
2381,tt2081329,Drama,None,None
2382,tt2104985,Animation,None,None
2383,tt1893365,Sci-Fi,None,None
2384,tt1492841,Comedy, Drama,None
2385,tt2205591,Documentary, History,None
2386,tt1714920,Comedy,None,None
2387,tt2318522,Documentary,None,None
2388,tt2108648,Documentary, Sport,None
2389,tt2605444,Drama,None,None
2390,tt2122484,Biography,None,None
2391,tt2048854,Family,None,None
2392,tt2131556,Family,None,None
2393,tt2210531,Comedy, Romance,None
2394,tt1865450,Documentary, Adventure, Biography
2395,tt2319002,Documentary, Comedy,None
2396,tt2363093,Documentary, Family, History
2397,tt1967689,Documentary,None,None
2398,tt1737122,Documentary, Biography, Comedy
2399,tt2369179,Comedy,None,None
2400,tt2154654,Music,None,None
2401,tt2445488,Documentary, History,None
2402,tt2324918,Documentary,None,None
2403,tt2062495,Action, Crime, Thriller
2404,tt2197881,Western,None,None
2405,tt2232526,Romance,None,None
2406,tt2235318,Documentary,None,None
2407,tt1427220,Comedy, Romance,None
2408,tt1666572,Documentary, Biography, History
2409,tt4213230,Documentary, History,None
2410,tt6646572,Documentary,None,None
2411,tt2096560,Documentary, Drama, Western
2412,tt2311290,Documentary, Biography, History
2413,tt2634980,Documentary, Biography,None
2414,tt1806910,Documentary,None,None
2415,tt1806777,Documentary, Adventure, News
2416,tt2103227,Documentary,None,None
2417,tt2207562,Documentary, Music,None
2418,tt2194870,Drama,None,None
2419,tt2039395,Adventure, Fantasy, Thriller
2420,tt1825882,Drama,None,None
2421,tt2075317,Documentary, Biography, Sport
2422,tt2329758,Documentary, History, War
2423,tt2040307,Family,None,None
2424,tt1583724,Documentary, History,None
2425,tt2281251,Comedy, Drama, Family
2426,tt2601044,Documentary, News,None
2427,tt2411114,Documentary, Drama,None
2428,tt1904984,Documentary,None,None
2429,tt2309991,Documentary,None,None
2430,tt2089847,Comedy,None,None
2431,tt11771380,Documentary,None,None
2432,tt1783234,Drama,None,None
2433,tt2094903,Drama,None,None
2434,tt6290000,Documentary,None,None
2435,tt2488090,Documentary,None,None
2436,tt2432852,Documentary, Drama,None
2437,tt2233110,Documentary,None,None
2438,tt1977881,Action, Comedy, Romance
2439,tt2090604,Family,None,None
2440,tt2100579,Documentary,None,None
2441,tt1770676,Documentary, Drama, Family
2442,tt1773442,Documentary,None,None
2443,tt5278368,Documentary,None,None
2444,tt2359081,Documentary,None,None
2445,tt14766906,Drama,None,None
2446,tt4680680,Documentary,None,None
2447,tt2294629,Animation, Adventure, Comedy
2448,tt1854564,Adventure, Family, Fantasy
2449,tt0359950,Adventure, Comedy, Drama
2450,tt0481499,Animation, Action, Adventure
2451,tt1453405,Animation, Adventure, Comedy
2452,tt1690953,Animation, Adventure, Comedy
2453,tt1623205,Adventure, Family, Fantasy
2454,tt0848537,Animation, Action, Adventure
2455,tt2404181,Biography, Drama, Romance
2456,tt1985966,Animation, Adventure, Comedy
2457,tt2576852,Animation, Drama, Family
2458,tt1860353,Animation, Adventure, Comedy
2459,tt1691917,Animation, Adventure, Comedy
2460,tt2350496,Drama, Romance,None
2461,tt1981107,Adventure, Comedy, Drama
2462,tt2017020,Animation, Adventure, Comedy
2463,tt1621039,Animation, Action, Adventure
2464,tt1778924,Drama, Romance,None
2465,tt1705952,Animation, Action, Adventure
2466,tt2481198,Comedy, Drama, Musical
2467,tt1376213,Adventure, Family, Fantasy
2468,tt1762399,Animation, Adventure, Comedy
2469,tt3120944,Drama, History,None
2470,tt2492916,Documentary, Biography, History
2471,tt1634003,Animation, Adventure, Comedy
2472,tt2123342,Drama, Family, Sport
2473,tt1905042,Drama,None,None
2474,tt2739338,Drama, Family,None
2475,tt2261749,Comedy, Drama,None
2476,tt2009606,Drama, Sport,None
2477,tt1181840,Animation, Adventure, Drama
2478,tt0884726,Animation, Adventure, Family
2479,tt2221648,Adventure, Family, Fantasy
2480,tt3183630,Animation, Adventure, Family
2481,tt2515086,Documentary, Music,None
2482,tt1833888,Comedy, Drama, Family
2483,tt2349460,Drama, Music,None
2484,tt1390539,Adventure, Family, Fantasy
2485,tt3020226,Adventure, Drama, Western
2486,tt2752736,Adventure, Comedy, Family
2487,tt3374966,Comedy, Crime, Drama
2488,tt2231251,Drama, Family, Romance
2489,tt2186766,Family, Musical, Romance
2490,tt3063462,Drama, Family, Sport
2491,tt1425922,Drama, Family, Music
2492,tt2474438,Comedy, Drama, Music
2493,tt3003470,Drama, Family,None
2494,tt2328745,Adventure, Family, Sci-Fi
2495,tt2436046,Adventure, Comedy, Family
2496,tt2848876,Drama, Romance,None
2497,tt2263640,Drama,None,None
2498,tt2186566,Family, Fantasy,None
2499,tt1639826,Animation, Adventure, Comedy
2500,tt1704586,Drama, Sport,None
2501,tt2066133,Comedy, Drama, Romance
2502,tt2098799,Family,None,None
2503,tt2466830,Documentary, Sport,None
2504,tt2361700,Documentary, Adventure, Biography
2505,tt2509298,Adventure, Drama, History
2506,tt2215151,Documentary,None,None
2507,tt1618432,Crime, Drama, Romance
2508,tt2647734,Drama,None,None
2509,tt1900920,Drama, Romance,None
2510,tt3165608,Documentary, Music,None
2511,tt3040412,Drama,None,None
2512,tt1037222,Adventure, Drama, Family
2513,tt2245188,Drama, Family,None
2514,tt3361644,Drama,None,None
2515,tt1535975,Comedy, Family, Sport
2516,tt2960470,Documentary, Family, History
2517,tt2400441,Drama, Family,None
2518,tt2252760,Drama, Family,None
2519,tt1790825,Documentary,None,None
2520,tt2472742,Adventure, Drama, Family
2521,tt2907898,Comedy, Drama, Family
2522,tt2182159,Drama,None,None
2523,tt3203890,Comedy, Romance,None
2524,tt2359427,Documentary, Biography, Sport
2525,tt1240899,Adventure, Comedy, Family
2526,tt2645164,Comedy, Drama,None
2527,tt4162910,Animation, Adventure, Comedy
2528,tt2932606,Drama,None,None
2529,tt2454430,Drama, Sport,None
2530,tt2606788,Action, Crime, Sport
2531,tt2505938,Documentary, Biography, History
2532,tt2327495,Drama,None,None
2533,tt2871776,Animation, Adventure, Comedy
2534,tt2757592,Comedy, Family, Fantasy
2535,tt1986998,Comedy, Drama, Family
2536,tt2173768,Comedy, Drama, Family
2537,tt2129887,Comedy, Drama,None
2538,tt1756873,Animation, Adventure, Family
2539,tt2583814,Animation, Comedy, Family
2540,tt3106868,Documentary,None,None
2541,tt1795588,Family,None,None
2542,tt0837559,Crime, Drama, Romance
2543,tt2370224,Documentary, Biography, Drama
2544,tt2065898,Drama, Romance,None
2545,tt3281892,Comedy,None,None
2546,tt2719094,Biography, Drama,None
2547,tt3152486,Sci-Fi,None,None
2548,tt3659066,Music,None,None
2549,tt1199779,Animation, Adventure, Comedy
2550,tt1690991,Animation, Family, Music
2551,tt1519618,Comedy,None,None
2552,tt3198244,Comedy, Romance,None
2553,tt1661230,Drama, Fantasy,None
2554,tt3386144,Drama, Family,None
2555,tt2290423,Drama,None,None
2556,tt3058548,Documentary, Drama, History
2557,tt2480940,Adventure,None,None
2558,tt3468298,Animation, Adventure, Comedy
2559,tt2651214,Documentary, Family, Western
2560,tt2388817,Action, Drama, Romance
2561,tt9278070,Adventure, Family, Fantasy
2562,tt2652476,Animation, Family, Sport
2563,tt2261976,Drama, Family,None
2564,tt1656195,Drama,None,None
2565,tt3163364,Drama,None,None
2566,tt2522988,Drama, Family,None
2567,tt3025416,Documentary, Music,None
2568,tt3400214,Animation, Family,None
2569,tt3564748,Documentary,None,None
2570,tt1956684,Adventure, Comedy, Family
2571,tt3403120,Drama,None,None
2572,tt6051060,Documentary,None,None
2573,tt2337292,Comedy, Drama, Thriller
2574,tt2362354,Family, Sport,None
2575,tt2821318,Western,None,None
2576,tt2317696,Documentary, Drama, History
2577,tt2966730,Documentary, Family, History
2578,tt2819472,Documentary,None,None
2579,tt4733194,Animation, Family,None
2580,tt2609156,Documentary,None,None
2581,tt3342156,Documentary, Drama,None
2582,tt2600008,Comedy, Drama,None
2583,tt2621126,Documentary,None,None
2584,tt2710614,Documentary, Drama, History
2585,tt2764834,Adventure, Comedy, Family
2586,tt3205010,Animation,None,None
2587,tt3342118,Documentary, Action, Adventure
2588,tt2400570,Comedy,None,None
2589,tt4896098,Action, Thriller,None
2590,tt2991934,Comedy,None,None
2591,tt2977070,Comedy,None,None
2592,tt2461124,Documentary, Music, Musical
2593,tt2499028,Documentary, Adventure, Biography
2594,tt2569364,Documentary, Music,None
2595,tt7262790,Animation,None,None
2596,tt2709606,Animation, Comedy, Family
2597,tt3042886,Comedy, Drama, Family
2598,tt3521874,Documentary, Biography,None
2599,tt2338138,Drama, Family,None
2600,tt2923264,Documentary, Biography, Family
2601,tt2576688,Drama, Romance,None
2602,tt1942902,Drama,None,None
2603,tt2885450,Documentary,None,None
2604,tt3632596,Documentary, Drama,None
2605,tt2720966,Comedy, Fantasy, Romance
2606,tt2639084,Documentary, Sport,None
2607,tt4724258,Action,None,None
2608,tt2326752,Documentary,None,None
2609,tt3464464,Documentary, Biography, History
2610,tt3500918,Documentary, Adventure,None
2611,tt3136044,Documentary, Sport,None
2612,tt2739120,Documentary, Drama,None
2613,tt3088102,Documentary, Drama, History
2614,tt7379272,Documentary,None,None
2615,tt4722508,Documentary,None,None
2616,tt1109624,Adventure, Comedy, Family
2617,tt2245084,Animation, Action, Adventure
2618,tt1646971,Animation, Action, Adventure
2619,tt1490017,Animation, Action, Adventure
2620,tt1587310,Action, Adventure, Drama
2621,tt2180411,Adventure, Comedy, Drama
2622,tt2262227,Animation, Adventure, Comedy
2623,tt2692250,Adventure, Comedy, Family
2624,tt1823664,Comedy, Drama, Family
2625,tt2357291,Animation, Adventure, Comedy
2626,tt1911658,Animation, Action, Adventure
2627,tt3398268,Animation, Drama, Family
2628,tt2980648,Comedy, Drama,None
2629,tt2404385,Drama,None,None
2630,tt1865505,Animation, Adventure, Drama
2631,tt0864835,Animation, Adventure, Comedy
2632,tt1929263,Biography, Drama, Family
2633,tt1698641,Comedy, Drama, Family
2634,tt2247476,Biography, Drama, Family
2635,tt2528814,Adventure, Comedy, Drama
2636,tt2281587,Adventure, Comedy, Crime
2637,tt0787474,Animation, Adventure, Comedy
2638,tt2980706,Animation, Adventure, Comedy
2639,tt1647668,Biography, Drama, Sport
2640,tt3014666,Comedy,None,None
2641,tt1821658,Animation, Adventure, Comedy
2642,tt2978462,Drama, Family,None
2643,tt4009460,Comedy, Family,None
2644,tt2183034,Adventure, Family, Sci-Fi
2645,tt3530146,Comedy, Drama, Romance
2646,tt2587914,Drama,None,None
2647,tt3858372,Animation, Adventure, Comedy
2648,tt2381335,Documentary,None,None
2649,tt1935940,Comedy, Family, Fantasy
2650,tt3488056,Action, Adventure, Drama
2651,tt2326574,Drama, Music,None
2652,tt1640718,Animation, Drama,None
2653,tt1762233,Documentary,None,None
2654,tt2340650,Comedy, Drama, Family
2655,tt2910342,Drama, Family,None
2656,tt3005242,Biography, Comedy, Drama
2657,tt3788052,Comedy,None,None
2658,tt0498351,Animation, Adventure, Family
2659,tt2316868,Biography, Drama, History
2660,tt3336368,Animation, Adventure, Comedy
2661,tt3421514,Comedy,None,None
2662,tt3681078,Comedy, Romance,None
2663,tt3246908,Animation, Adventure, Family
2664,tt2332883,Documentary,None,None
2665,tt3526408,Animation, Adventure, Comedy
2666,tt2760634,Drama, Romance,None
2667,tt3398066,Comedy, Drama, Family
2668,tt2505818,Family, Music, Romance
2669,tt2276480,Adventure, Family,None
2670,tt3547428,Comedy,None,None
2671,tt3741860,Documentary,None,None
2672,tt2414822,Adventure, Biography, Drama
2673,tt3722420,Family,None,None
2674,tt2259318,Comedy, Drama, Romance
2675,tt2390283,Adventure, Drama, Family
2676,tt2458776,Documentary, Family,None
2677,tt3264102,Documentary, Biography, History
2678,tt3214286,Documentary,None,None
2679,tt2557276,Biography, Drama, War
2680,tt3019796,Comedy, Family,None
2681,tt2378401,Documentary, Comedy, Romance
2682,tt2066048,Animation, Adventure, Comedy
2683,tt3161960,Drama, Thriller,None
2684,tt2914892,Animation, Adventure, Comedy
2685,tt3256812,Comedy, Drama, Family
2686,tt2994646,Comedy, Romance,None
2687,tt3970280,Family,None,None
2688,tt3789946,Animation,None,None
2689,tt3958918,Drama, Fantasy,None
2690,tt2382422,Comedy,None,None
2691,tt2371399,Animation, Comedy, Family
2692,tt2518370,Drama, Family, Music
2693,tt3480110,Animation, Adventure,None
2694,tt2049586,Documentary, Biography, Family
2695,tt3171246,Comedy, Family,None
2696,tt3394758,Adventure, Drama, Family
2697,tt1604100,Drama,None,None
2698,tt4008652,Documentary, Biography, Sport
2699,tt1460798,Animation, Family,None
2700,tt1445208,Drama,None,None
2701,tt2891070,Comedy, Drama,None
2702,tt4103404,Documentary, Biography,None
2703,tt2388856,Drama, Family,None
2704,tt2219650,Documentary, Biography, Music
2705,tt3606698,Adventure, Comedy, Family
2706,tt3307800,Comedy, Family,None
2707,tt3897080,Animation, Adventure, Comedy
2708,tt3600950,Animation, Adventure, Comedy
2709,tt2966760,Documentary, Biography, Sport
2710,tt3090252,Documentary,None,None
2711,tt2316567,Drama,None,None
2712,tt2386502,Drama, Family, Romance
2713,tt4150316,Animation, Adventure, Family
2714,tt3433358,Comedy, Drama, Thriller
2715,tt3164198,Documentary, Music, Sport
2716,tt1633224,Drama,None,None
2717,tt3044702,Family, Sci-Fi,None
2718,tt3691706,Animation, Adventure, Comedy
2719,tt2323372,Drama,None,None
2720,tt2872570,Documentary, Action, Adventure
2721,tt3817848,Documentary,None,None
2722,tt3498950,Documentary, Music,None
2723,tt2458876,Documentary, News, Thriller
2724,tt6478218,Animation, Adventure,None
2725,tt3792124,Documentary, Biography, History
2726,tt3904994,Drama,None,None
2727,tt2766790,Comedy,None,None
2728,tt1669768,Adventure, Family, Mystery
2729,tt2311948,Comedy, Drama, Family
2730,tt1322313,Documentary, Biography, Sport
2731,tt3202392,Comedy, Drama,None
2732,tt1134666,Animation,None,None
2733,tt2738706,Comedy,None,None
2734,tt4003774,Documentary,None,None
2735,tt2296799,Drama, Romance,None
2736,tt1212054,Adventure,None,None
2737,tt2584380,Comedy, Family, Romance
2738,tt3265506,Drama, Thriller,None
2739,tt2630916,Documentary,None,None
2740,tt2670290,Drama,None,None
2741,tt5090404,Documentary,None,None
2742,tt2931194,Documentary, Music,None
2743,tt1890342,Biography, Drama, History
2744,tt4173092,Comedy,None,None
2745,tt2734708,Documentary, Drama, History
2746,tt3109200,Comedy, Family,None
2747,tt3458196,Documentary, History,None
2748,tt3907674,Documentary,None,None
2749,tt3496286,Comedy, Romance,None
2750,tt3373496,Action, Adventure, Fantasy
2751,tt4163946,Documentary, Action, Drama
2752,tt2168882,Action, Adventure, Family
2753,tt3500792,Drama,None,None
2754,tt1977915,Documentary,None,None
2755,tt1869577,Sci-Fi,None,None
2756,tt4285188,Animation, Adventure, Drama
2757,tt2459160,Comedy, Drama, Sport
2758,tt3672008,Drama,None,None
2759,tt4022252,Animation,None,None
2760,tt4273494,Documentary,None,None
2761,tt3644570,Animation, Adventure,None
2762,tt4119026,Sport,None,None
2763,tt3907306,Documentary,None,None
2764,tt3511364,Family,None,None
2765,tt4209820,Animation, Comedy,None
2766,tt2748180,Crime, Drama, Thriller
2767,tt2325880,Family, Fantasy, Western
2768,tt4156506,Documentary,None,None
2769,tt3956712,Documentary, Adventure, Biography
2770,tt2933292,Documentary, Adventure, Family
2771,tt1669818,Adventure, Comedy, Family
2772,tt3924180,Documentary,None,None
2773,tt4092578,Documentary, Music,None
2774,tt3679922,Documentary, Adventure, Drama
2775,tt3390762,Comedy,None,None
2776,tt2224137,Thriller,None,None
2777,tt3063636,Documentary, News,None
2778,tt3230970,Documentary, Drama, Family
2779,tt3441816,Comedy,None,None
2780,tt4085610,Documentary, History,None
2781,tt3300124,Documentary,None,None
2782,tt3671708,Drama,None,None
2783,tt3512640,Documentary, Drama,None
2784,tt3922462,Adventure, Comedy, Fantasy
2785,tt2966946,Comedy,None,None
2786,tt5037688,Documentary,None,None
2787,tt3424758,Comedy,None,None
2788,tt4174320,Documentary, Biography, History
2789,tt4074692,Documentary, Biography, History
2790,tt3492882,Documentary, Comedy, Drama
2791,tt3349840,Documentary, Biography, Family
2792,tt4738728,Animation, Family,None
2793,tt3197174,Documentary, Drama, Family
2794,tt5514448,Documentary, Adventure,None
2795,tt3572756,Drama, Music,None
2796,tt3749614,Documentary, Drama,None
2797,tt4317496,Documentary, Adventure,None
2798,tt7285456,Documentary,None,None
2799,tt3223930,Documentary,None,None
2800,tt4049534,Animation,None,None
2801,tt4148912,Documentary,None,None
2802,tt4157820,Documentary, Biography, Drama
2803,tt7370236,Animation,None,None
2804,tt3460758,Drama,None,None
2805,tt4151144,Documentary, Family,None
2806,tt3660808,Comedy,None,None
2807,tt3631598,Documentary,None,None
2808,tt3326110,Documentary, History,None
2809,tt3647506,Adventure,None,None
2810,tt4294050,Documentary,None,None
2811,tt3060668,Documentary, Biography, Comedy
2812,tt4350720,Documentary, Adventure, Drama
2813,tt3738392,Documentary,None,None
2814,tt4960538,Documentary,None,None
2815,tt2096673,Animation, Adventure, Comedy
2816,tt1661199,Adventure, Drama, Family
2817,tt1964418,Action, Adventure, Family
2818,tt2293640,Animation, Adventure, Comedy
2819,tt2224026,Animation, Adventure, Comedy
2820,tt1979388,Animation, Adventure, Comedy
2821,tt1051904,Adventure, Comedy, Fantasy
